,id,age,detailed industry recode,detailed occupation recode,education,wage per hour,marital stat,race,hispanic origin,sex,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,detailed household and family stat,detailed household summary in household,num persons worked for employer,citizenship,own business or self employed,veterans benefits,weeks worked in year,year,y
44960,44960,42,41,8,12,0,5,4,5,0,0,0,0,0,1,3,4,6,3,0,2,52,94, 50000+.
44961,44961,18,33,29,2,0,0,3,5,0,1,0,0,0,3,14,6,1,4,0,2,12,95,-50000
44962,44962,52,45,14,10,0,1,3,5,1,0,0,0,125,2,3,4,6,4,0,2,52,94, 50000+.
44963,44963,48,45,14,10,0,1,3,5,1,5,0,0,1500,2,3,4,2,4,0,2,52,95, 50000+.
44964,44964,44,29,26,1,0,1,3,5,1,0,3103,0,100,2,3,4,6,4,0,2,52,94, 50000+.
44965,44965,72,42,8,4,0,1,3,5,0,0,0,0,70,0,32,7,1,4,0,2,26,94,-50000
44966,44966,42,0,0,8,0,1,3,1,0,0,0,0,0,2,3,4,0,1,0,2,0,94,-50000
44967,44967,25,39,32,10,0,0,3,5,0,0,0,0,0,1,3,4,1,4,0,2,40,94,-50000
44968,44968,48,0,0,0,0,1,3,5,0,0,0,0,500,2,32,7,0,4,0,2,0,94,-50000
44969,44969,30,50,11,4,0,0,1,5,0,0,0,0,0,3,1,4,1,4,0,2,52,94,-50000
44970,44970,61,33,2,12,0,1,4,5,1,5,0,0,50,2,3,4,6,1,0,2,52,95,-50000
44971,44971,44,0,0,16,0,0,3,3,0,4,0,0,0,1,3,4,5,1,0,2,35,95,-50000
44972,44972,83,0,0,1,0,4,3,5,0,0,0,0,1435,3,1,4,0,4,0,2,0,94,-50000
44973,44973,15,0,0,6,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,2,0,94,-50000
44974,44974,32,29,2,10,0,1,3,5,1,0,0,0,0,2,3,4,5,4,0,2,52,94,-50000
44975,44975,22,45,15,7,244,0,3,5,1,5,0,0,0,3,14,6,4,4,0,2,51,95,-50000
44976,44976,25,35,17,1,0,0,1,5,0,0,0,0,0,3,16,3,4,4,1,2,52,94,-50000
44977,44977,31,2,44,6,306,1,3,0,0,0,0,0,0,2,3,4,6,4,0,2,44,94,-50000
44978,44978,32,0,0,7,0,3,3,0,0,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
44979,44979,78,0,0,14,0,4,3,5,0,0,0,0,0,5,31,5,0,4,0,2,0,94,-50000
44980,44980,25,33,29,7,103,0,1,5,1,0,0,0,0,3,16,3,6,4,2,2,24,94,-50000
44981,44981,35,9,37,10,0,1,3,5,1,5,0,0,0,2,3,4,4,4,2,2,48,95,-50000
44982,44982,81,0,0,10,0,4,1,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
44983,44983,74,0,0,6,0,1,3,5,0,4,0,0,0,5,32,7,0,4,0,2,0,95,-50000
44984,44984,46,43,10,1,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
44985,44985,46,4,2,1,0,1,3,5,1,5,0,0,0,2,3,4,3,4,0,1,51,95, 50000+.
44986,44986,40,43,10,0,0,1,3,5,0,0,0,0,0,2,32,7,3,4,2,2,52,94,-50000
44987,44987,57,37,26,10,0,6,1,5,0,5,0,0,80,3,3,4,0,4,0,2,0,95,-50000
44988,44988,57,33,29,10,50,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
44989,44989,73,0,0,10,0,1,3,5,0,4,0,0,0,0,32,7,0,3,0,2,0,95,-50000
44990,44990,32,29,38,10,0,1,3,5,1,5,0,0,0,2,3,4,1,4,0,2,52,95,-50000
44991,44991,47,43,2,0,0,1,3,5,1,6,0,0,300,2,32,7,6,4,1,2,52,95, 50000+.
44992,44992,38,0,0,2,0,5,3,4,0,4,0,0,0,5,3,4,0,1,0,2,0,95,-50000
44993,44993,21,37,12,7,0,0,3,5,1,5,0,0,0,5,1,4,6,4,0,2,20,95,-50000
44994,44994,27,32,41,10,0,0,3,5,1,0,0,0,0,3,14,6,3,4,0,2,35,94,-50000
44995,44995,40,25,6,11,0,1,3,5,1,0,0,0,4000,2,3,4,6,4,0,2,52,94, 50000+.
44996,44996,14,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
44997,44997,38,42,23,7,0,1,3,5,0,1,0,0,0,2,32,7,0,4,0,2,0,95,-50000
44998,44998,44,29,25,7,0,6,1,5,1,5,5455,0,0,1,3,4,6,4,0,2,52,95,-50000
44999,44999,46,44,32,7,0,1,3,5,0,0,0,0,0,2,32,7,1,4,2,2,40,94,-50000
45000,45000,38,33,2,1,0,0,3,5,1,0,0,0,0,3,1,4,2,0,1,2,40,94,-50000
45001,45001,57,22,36,10,122,1,3,5,0,0,0,0,2152,4,32,7,2,4,0,2,50,94,-50000
45002,45002,8,0,0,3,0,0,3,4,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
45003,45003,50,33,16,7,0,1,3,5,1,5,0,0,750,2,3,4,1,3,0,2,52,95, 50000+.
45004,45004,28,33,29,2,0,1,3,3,0,0,0,0,0,2,32,7,1,1,0,2,52,94,-50000
45005,45005,22,33,19,7,71,0,3,5,0,0,0,0,0,3,1,4,3,4,2,2,34,94,-50000
45006,45006,47,33,33,10,0,1,3,5,1,0,0,0,0,2,3,4,2,4,0,2,52,94,-50000
45007,45007,28,39,38,5,0,0,3,5,1,5,0,0,0,3,1,4,6,1,0,2,52,95,-50000
45008,45008,25,43,3,1,617,0,1,5,0,5,0,0,0,3,1,4,6,4,0,2,52,95,-50000
45009,45009,52,33,16,7,0,5,3,5,0,0,0,0,0,3,31,5,2,4,2,2,52,94, 50000+.
45010,45010,64,43,12,1,0,1,3,5,0,0,0,0,0,4,32,7,6,4,0,2,52,94,-50000
45011,45011,56,19,35,10,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,52,94,-50000
45012,45012,39,50,1,0,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
45013,45013,85,0,0,14,0,4,3,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
45014,45014,69,0,0,10,0,1,3,5,0,0,0,0,1000,0,32,7,0,4,0,2,0,94,-50000
45015,45015,70,0,0,10,0,1,3,5,1,0,0,0,4000,0,3,4,0,4,0,2,0,94,-50000
45016,45016,23,50,1,1,0,0,3,5,1,5,0,0,0,3,1,4,6,4,0,2,52,95,-50000
45017,45017,42,24,12,10,147,5,3,5,0,0,0,0,0,3,1,4,1,4,2,2,52,94,-50000
45018,45018,18,33,29,2,0,0,3,5,1,5,1055,0,0,3,14,6,6,4,0,2,28,95,-50000
45019,45019,47,11,2,10,0,1,3,5,1,5,0,0,0,2,3,4,2,4,0,2,52,95, 50000+.
45020,45020,19,33,29,10,0,1,3,5,0,0,0,0,0,2,32,7,3,4,0,2,12,94,-50000
45021,45021,44,22,36,2,272,1,3,5,0,0,0,0,0,2,32,7,6,4,2,2,51,94,-50000
45022,45022,59,0,0,0,0,3,3,5,1,4,0,0,150,3,1,4,0,4,0,2,0,95,-50000
45023,45023,45,38,3,10,0,3,3,5,0,5,27828,0,4000,3,1,4,1,4,0,2,52,95, 50000+.
45024,45024,70,0,0,7,0,1,3,6,0,4,0,0,50,5,32,7,0,1,0,2,0,95,-50000
45025,45025,20,37,23,5,147,0,3,1,0,0,0,0,0,3,14,6,2,1,0,2,52,94,-50000
45026,45026,52,39,35,10,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
45027,45027,48,25,2,7,0,1,3,5,1,5,15024,0,50,2,3,4,6,4,0,2,52,95, 50000+.
45028,45028,46,0,0,14,0,0,1,5,0,4,0,0,0,5,5,5,0,4,0,2,0,95,-50000
45029,45029,81,0,0,15,0,4,3,5,0,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
45030,45030,43,37,2,10,0,5,3,5,0,5,0,0,0,3,1,4,6,4,0,2,52,95,-50000
45031,45031,34,43,26,1,0,1,3,5,0,0,0,0,0,2,32,7,5,4,0,2,36,94,-50000
45032,45032,46,34,21,7,314,1,3,5,0,5,0,0,90,2,32,7,6,3,0,2,52,95,-50000
45033,45033,80,47,29,10,0,4,2,5,0,0,0,0,0,1,3,4,2,4,0,2,52,94,-50000
45034,45034,35,29,17,7,0,1,3,5,0,0,0,0,0,2,32,7,4,4,0,2,52,94,-50000
45035,45035,89,0,0,10,0,1,3,5,0,4,0,0,0,0,3,4,0,3,0,2,0,95,-50000
45036,45036,36,32,42,10,0,1,3,5,1,5,15024,0,0,2,3,4,2,4,1,2,52,95, 50000+.
45037,45037,70,0,0,7,0,5,3,5,0,4,0,0,318,5,16,3,0,4,0,2,0,95,-50000
45038,45038,40,12,4,1,0,1,4,5,1,5,0,0,0,2,3,4,5,3,0,2,52,95, 50000+.
45039,45039,40,13,37,6,0,6,1,5,1,0,0,0,0,3,1,4,1,4,0,2,32,94,-50000
45040,45040,76,21,31,15,0,1,3,5,1,0,0,0,0,0,3,4,6,4,0,1,52,94,-50000
45041,45041,40,50,15,7,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,52,94, 50000+.
45042,45042,21,41,26,7,0,0,3,5,1,5,0,0,0,3,14,6,5,4,0,2,52,95,-50000
45043,45043,47,42,2,0,0,5,3,5,0,5,0,0,0,3,1,4,4,4,0,2,52,95, 50000+.
45044,45044,39,43,26,0,0,1,3,3,0,0,0,0,0,2,32,7,6,1,2,2,52,94,-50000
45045,45045,44,33,19,10,0,5,3,5,1,0,0,0,0,3,19,6,1,4,0,2,52,94,-50000
45046,45046,50,0,0,10,0,1,3,5,1,4,0,0,0,2,3,4,6,4,2,2,39,95, 50000+.
45047,45047,64,0,0,8,0,1,3,5,1,4,0,0,0,5,25,5,0,1,0,2,0,95,-50000
45048,45048,18,11,42,2,0,0,3,5,1,0,0,0,0,3,14,6,1,4,0,2,9,94,-50000
45049,45049,55,37,15,0,0,1,3,5,0,5,0,0,30000,2,32,7,4,4,0,2,40,95,-50000
45050,45050,26,8,2,10,0,1,3,2,1,5,7298,0,0,2,3,4,1,4,0,2,52,95,-50000
45051,45051,46,0,0,15,0,1,3,6,0,0,0,0,0,2,32,7,0,1,0,2,0,94,-50000
45052,45052,32,29,33,10,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94,-50000
45053,45053,30,42,35,7,0,3,3,2,1,0,0,0,0,3,19,6,1,4,0,2,52,94, 50000+.
45054,45054,35,11,4,1,0,5,3,5,1,5,0,0,0,3,1,4,4,1,0,2,52,95, 50000+.
45055,45055,44,34,26,10,0,1,3,5,0,5,0,0,0,2,32,7,3,4,2,2,52,95,-50000
45056,45056,26,22,33,10,0,0,3,5,1,0,4416,0,0,3,1,4,3,4,2,2,36,94,-50000
45057,45057,24,0,0,14,0,4,3,5,0,0,0,0,0,5,33,6,0,4,0,2,0,94,-50000
45058,45058,37,5,42,7,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,52,94,-50000
45059,45059,22,41,30,7,0,0,4,5,0,0,0,0,0,3,16,3,3,3,2,2,52,94,-50000
45060,45060,27,43,8,0,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
45061,45061,71,0,0,8,0,1,3,7,1,0,0,0,0,5,32,7,0,3,0,2,0,94,-50000
45062,45062,19,11,37,10,0,0,3,5,1,5,0,0,0,3,16,3,6,4,2,2,52,95,-50000
45063,45063,75,0,0,1,0,4,3,5,0,0,25124,0,10000,3,1,4,1,4,0,2,3,94, 50000+.
45064,45064,76,0,0,15,0,4,3,5,0,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
45065,45065,20,37,37,7,0,0,3,5,1,0,0,0,300,3,14,6,6,4,0,2,16,94,-50000
45066,45066,15,0,0,6,0,0,3,9,0,0,0,0,0,5,34,5,0,4,0,2,0,94,-50000
45067,45067,33,13,35,5,0,1,3,1,1,5,0,0,0,2,3,4,3,1,0,2,52,95, 50000+.
45068,45068,83,0,0,9,0,4,3,5,1,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
45069,45069,62,44,2,10,0,1,3,5,0,5,0,0,82,4,32,7,6,4,0,2,52,95,-50000
45070,45070,49,32,3,7,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,44,95,-50000
45071,45071,59,4,2,10,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
45072,45072,4,0,0,3,0,0,3,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
45073,45073,51,31,28,0,0,1,3,5,1,0,0,1977,6000,2,3,4,6,4,2,2,52,94, 50000+.
45074,45074,39,49,33,10,0,1,3,5,1,0,0,0,1,2,3,4,6,4,0,2,52,94,-50000
45075,45075,44,47,28,10,0,0,1,5,0,5,0,0,0,1,3,4,6,4,0,2,52,95,-50000
45076,45076,32,6,36,10,0,1,3,5,1,5,3103,0,0,2,3,4,6,4,0,2,52,95,-50000
45077,45077,39,5,2,1,0,1,3,5,1,5,7688,0,0,2,3,4,6,4,0,2,52,95, 50000+.
45078,45078,73,0,0,7,0,0,3,5,1,4,0,0,0,3,1,4,2,4,0,2,50,95,-50000
45079,45079,17,43,28,14,0,0,3,5,0,0,0,1602,0,3,22,0,3,4,0,2,12,94,-50000
45080,45080,52,33,19,7,0,1,3,5,0,5,0,0,0,2,3,4,1,4,0,2,52,95,-50000
45081,45081,48,43,10,1,0,6,3,5,0,0,7443,0,0,1,3,4,5,4,0,2,52,94,-50000
45082,45082,56,0,0,15,0,4,1,5,0,4,0,0,0,5,16,3,0,4,0,2,0,95,-50000
45083,45083,10,0,0,3,0,0,1,5,0,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
45084,45084,42,37,8,1,0,0,3,5,0,5,0,0,0,3,1,4,6,4,0,2,40,95, 50000+.
45085,45085,54,30,12,7,0,1,3,5,0,2,0,0,250,2,32,7,1,4,0,2,50,95,-50000
45086,45086,34,4,31,10,0,1,3,5,0,1,0,0,0,2,32,7,4,4,2,2,52,95,-50000
45087,45087,32,31,19,7,305,5,1,5,0,0,0,1138,0,1,3,4,6,3,0,2,52,94,-50000
45088,45088,52,29,33,7,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,52,94, 50000+.
45089,45089,47,0,0,1,0,1,3,5,1,0,0,0,20,2,32,7,0,4,0,2,0,94,-50000
45090,45090,24,4,34,2,0,1,3,3,1,5,0,0,0,2,33,6,3,1,0,2,52,95,-50000
45091,45091,41,41,23,1,0,0,3,5,0,5,0,0,0,3,1,4,6,4,0,2,52,95,-50000
45092,45092,21,0,0,7,0,0,3,5,1,4,0,0,0,3,14,6,2,4,0,2,18,95,-50000
45093,45093,15,45,31,15,0,0,3,5,1,0,0,0,0,5,22,0,1,4,0,2,52,94,-50000
45094,45094,60,45,23,0,0,1,4,5,1,0,0,0,0,2,3,4,1,3,2,2,52,94, 50000+.
45095,45095,42,47,11,4,0,5,3,5,0,5,0,0,1000,1,3,4,4,4,0,2,37,95, 50000+.
45096,45096,35,43,15,7,0,1,3,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95,-50000
45097,45097,2,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,95,-50000
45098,45098,43,33,29,10,0,1,0,1,0,5,0,0,0,2,32,7,6,3,0,2,52,95,-50000
45099,45099,51,45,12,0,0,1,3,5,1,2,0,0,37,2,3,4,1,4,0,2,52,95, 50000+.
45100,45100,67,0,0,10,0,4,3,5,1,0,1086,0,0,3,1,4,2,4,0,2,52,94,-50000
45101,45101,25,35,33,10,0,0,3,1,1,0,0,0,0,5,14,6,0,4,0,2,0,94,-50000
45102,45102,22,37,26,10,0,0,3,5,1,1,0,0,0,3,14,6,5,4,2,2,30,95,-50000
45103,45103,26,34,3,1,0,1,3,5,0,6,0,0,0,2,32,7,6,4,0,2,52,95,-50000
45104,45104,63,0,0,10,0,1,4,5,0,4,0,0,10000,4,32,7,0,4,0,2,0,95,-50000
45105,45105,60,0,0,15,0,3,3,5,0,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
45106,45106,55,29,41,15,0,5,3,1,1,0,13550,0,0,3,1,4,6,1,0,2,52,94, 50000+.
45107,45107,63,48,11,4,0,1,3,5,1,5,6514,0,0,4,3,4,6,4,0,2,52,95, 50000+.
45108,45108,67,0,0,10,0,4,3,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
45109,45109,24,33,19,7,0,1,3,0,1,5,0,0,0,2,3,4,3,4,0,2,52,95,-50000
45110,45110,88,0,0,13,0,4,1,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
45111,45111,48,43,23,10,0,1,3,5,0,5,0,0,0,2,32,7,1,4,0,2,52,95,-50000
45112,45112,53,36,44,7,0,1,1,5,1,0,0,0,0,5,3,4,0,4,0,2,0,94,-50000
45113,45113,44,50,6,1,0,1,2,5,1,5,0,0,0,2,3,4,6,4,0,2,52,95,-50000
45114,45114,28,43,36,10,0,1,1,5,1,0,0,0,0,2,3,4,4,4,0,2,52,94,-50000
45115,45115,43,16,4,10,0,1,3,5,1,0,0,0,0,2,32,7,2,4,0,2,52,94, 50000+.
45116,45116,32,0,0,12,0,1,1,5,0,4,2580,0,0,2,3,4,0,1,0,2,0,95,-50000
45117,45117,41,2,43,7,0,1,3,5,1,0,0,0,0,5,3,4,1,4,0,2,52,94,-50000
45118,45118,80,0,0,15,0,4,3,3,0,4,0,0,0,5,31,5,0,3,0,2,0,95,-50000
45119,45119,22,41,8,7,0,0,3,5,0,0,0,0,50,1,13,6,4,4,0,2,44,94,-50000
45120,45120,25,0,0,5,0,0,3,7,0,4,0,0,0,5,3,4,0,2,0,2,0,95,-50000
45121,45121,17,0,0,5,0,0,1,5,0,4,0,0,0,5,22,0,0,4,0,2,0,95,-50000
45122,45122,55,35,17,10,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94, 50000+.
45123,45123,26,27,35,7,0,1,3,0,1,0,0,0,0,2,3,4,4,4,2,2,52,94,-50000
45124,45124,28,45,3,0,0,0,4,5,0,5,0,0,0,3,14,6,6,4,0,2,45,95,-50000
45125,45125,22,0,0,10,0,1,3,5,0,4,0,0,0,2,25,5,0,4,0,2,0,95,-50000
45126,45126,35,11,4,1,0,1,3,6,1,5,0,0,150,2,3,4,6,3,0,2,52,95, 50000+.
45127,45127,2,0,0,3,0,0,4,5,1,0,0,0,0,5,18,5,0,4,0,0,0,95,-50000
45128,45128,24,33,29,10,0,0,0,1,1,5,0,0,0,3,16,3,6,1,0,2,52,95,-50000
45129,45129,31,29,3,10,0,0,3,5,1,5,0,0,200,3,1,4,4,4,0,2,52,95, 50000+.
45130,45130,48,42,8,12,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
45131,45131,54,47,1,0,0,1,1,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95, 50000+.
45132,45132,34,15,23,10,0,1,3,5,0,5,0,0,400,2,32,7,4,4,1,2,52,95,-50000
45133,45133,10,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
45134,45134,29,7,38,10,0,1,1,5,1,0,0,0,0,2,3,4,4,4,0,2,52,94,-50000
45135,45135,52,41,26,7,349,1,3,5,0,5,0,0,150,2,32,7,6,4,0,2,52,95,-50000
45136,45136,59,49,5,1,0,1,0,7,1,5,0,1977,0,2,3,4,6,4,0,1,52,95, 50000+.
45137,45137,77,0,0,0,0,4,3,5,0,0,0,0,0,3,1,4,0,4,0,2,0,94,-50000
45138,45138,60,0,0,10,0,1,3,5,0,0,0,0,1500,4,32,7,0,4,0,2,0,94,-50000
45139,45139,73,0,0,12,0,1,3,5,0,0,0,0,6500,0,32,7,0,4,0,2,0,94,-50000
45140,45140,57,11,4,10,0,1,3,5,1,4,0,0,0,2,3,4,6,4,0,2,49,95, 50000+.
45141,45141,35,35,5,7,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94, 50000+.
45142,45142,38,7,37,2,488,1,3,0,1,5,0,0,0,2,3,4,6,4,0,2,52,95,-50000
45143,45143,64,0,0,10,0,4,3,5,0,0,0,0,0,5,1,4,0,4,0,2,0,94,-50000
45144,45144,28,34,2,1,0,5,3,5,0,0,0,0,0,3,1,4,6,4,0,2,24,94,-50000
45145,45145,42,21,36,10,0,1,3,5,1,0,0,0,0,2,3,4,6,4,0,2,48,94, 50000+.
45146,45146,35,24,12,1,0,1,3,5,0,5,0,0,0,2,32,7,5,4,0,2,52,95, 50000+.
45147,45147,62,0,0,9,0,0,3,5,1,4,0,0,0,5,14,6,0,1,0,2,0,95,-50000
45148,45148,43,42,13,10,345,1,3,5,0,5,0,0,400,2,32,7,3,4,0,2,52,95,-50000
45149,45149,16,33,29,14,0,0,3,5,1,0,0,0,0,3,22,0,6,4,2,2,24,94,-50000
45150,45150,20,0,0,2,0,0,3,1,1,4,0,0,0,5,5,5,0,1,0,2,0,95,-50000
45151,45151,32,45,15,1,752,0,3,0,1,5,0,0,0,3,1,4,3,4,2,2,40,95,-50000
45152,45152,26,0,0,9,0,1,3,3,0,0,0,0,0,2,32,7,0,1,0,2,0,94,-50000
45153,45153,48,37,3,1,0,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,52,95,-50000
45154,45154,33,37,31,6,0,1,3,1,1,0,0,0,0,2,3,4,4,0,0,2,52,94,-50000
45155,45155,23,21,36,10,253,6,3,5,0,0,0,0,0,1,3,4,6,4,0,2,52,94,-50000
45156,45156,19,0,0,10,0,0,1,5,1,0,0,0,0,5,14,6,0,4,0,2,0,94,-50000
45157,45157,52,4,34,7,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
45158,45158,2,0,0,3,0,0,3,5,1,0,0,0,0,5,22,0,0,4,0,0,0,94,-50000
45159,45159,55,11,4,16,0,1,3,5,1,0,0,1977,100,2,3,4,4,3,0,2,52,94, 50000+.
45160,45160,31,33,29,10,0,1,3,5,0,0,0,0,0,2,32,7,1,4,2,2,35,94,-50000
45161,45161,39,32,35,10,0,5,3,0,1,5,0,0,0,1,33,6,2,4,0,2,52,95,-50000
45162,45162,53,0,0,15,0,0,3,5,0,4,0,0,0,5,1,4,0,4,0,2,0,95,-50000
45163,45163,71,43,26,7,0,4,3,5,0,5,0,0,0,3,1,4,1,4,0,2,50,95,-50000
45164,45164,22,0,0,10,0,1,3,5,0,4,0,0,0,2,32,7,6,4,2,2,10,95,-50000
45165,45165,32,0,0,10,0,6,3,5,0,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
45166,45166,82,0,0,1,0,4,3,5,0,0,0,0,702,3,1,4,0,4,0,2,0,94,-50000
45167,45167,45,45,4,1,0,1,3,5,1,0,0,0,0,2,3,4,3,4,2,2,50,94, 50000+.
45168,45168,38,0,0,2,0,1,2,5,0,0,0,0,0,2,32,7,0,4,0,2,0,94,-50000
45169,45169,34,11,35,6,0,1,3,5,1,5,0,0,0,2,3,4,3,4,0,2,52,95,-50000
45170,45170,56,11,37,2,629,1,3,5,1,0,7298,0,0,2,3,4,6,4,0,2,52,94,-50000
45171,45171,29,0,0,7,0,0,3,3,0,0,0,0,0,5,16,3,0,1,0,2,0,94,-50000
45172,45172,37,12,5,12,0,0,3,5,1,5,0,2444,400,3,1,4,6,4,0,2,52,95, 50000+.
45173,45173,26,13,4,1,0,1,3,7,1,5,0,0,0,2,3,4,6,4,0,2,52,95, 50000+.
45174,45174,85,0,0,13,0,1,3,5,0,0,0,0,0,5,32,7,0,4,0,2,0,94,-50000
45175,45175,51,32,18,10,0,1,3,5,1,0,0,0,0,2,3,4,1,4,2,2,52,94,-50000
45176,45176,26,24,12,1,0,1,3,5,0,6,0,0,0,2,32,7,4,4,0,2,52,95,-50000
45177,45177,29,33,19,6,274,1,3,5,1,5,0,0,0,2,3,4,2,4,0,2,52,95,-50000
45178,45178,49,11,35,9,0,1,3,5,1,0,0,0,0,2,3,4,3,4,2,2,52,94,-50000
45179,45179,71,0,0,0,0,1,3,2,1,4,0,0,0,5,3,4,0,4,0,2,0,95,-50000
45180,45180,28,50,15,1,0,1,3,5,0,0,0,0,0,2,32,7,6,4,0,2,52,94,-50000
45181,45181,38,4,3,1,0,1,3,5,1,2,0,0,0,2,32,7,6,4,0,2,52,95, 50000+.
45182,45182,40,0,0,5,0,6,3,2,0,0,0,0,0,5,19,6,0,4,0,2,0,94,-50000
45183,45183,45,41,31,10,0,0,3,5,0,0,0,0,0,3,14,6,5,4,0,2,52,94,-50000
45184,45184,38,34,21,10,0,5,3,0,0,5,7430,0,0,1,3,4,6,4,0,2,52,95, 50000+.
45185,45185,36,44,2,7,0,0,3,5,0,0,0,0,0,1,3,4,2,4,0,2,52,94,-50000
45186,45186,28,0,0,0,0,0,3,5,0,4,0,0,0,5,16,3,0,1,0,2,0,95,-50000
45187,45187,28,0,0,14,0,0,3,7,0,0,0,0,0,5,3,4,0,2,0,2,0,94,-50000
45188,45188,35,11,5,1,0,1,3,5,0,5,0,0,0,2,32,7,6,4,0,2,51,95, 50000+.
45189,45189,83,0,0,7,0,1,3,5,1,0,0,1436,4290,0,3,4,0,4,0,2,0,94,-50000
45190,45190,32,4,34,10,0,1,3,5,1,0,0,0,0,2,3,4,1,4,0,2,52,94,-50000
45191,45191,30,35,2,10,0,1,3,5,1,5,0,1887,0,2,3,4,3,3,2,2,52,95,-50000
45192,45192,16,0,0,2,0,0,4,5,0,0,0,0,0,5,22,0,0,1,0,2,0,94,-50000
45193,45193,53,42,7,4,0,5,3,5,0,5,0,2824,200,3,16,3,1,4,0,2,52,95, 50000+.
45194,45194,30,43,10,1,0,1,3,5,0,5,0,0,0,2,3,4,3,4,0,2,52,95,-50000
45195,45195,27,33,24,0,0,1,3,5,0,0,0,0,2500,2,3,4,1,4,2,2,39,94,-50000
45196,45196,42,43,10,1,0,1,3,5,1,0,0,0,0,2,3,4,3,4,0,2,52,94,-50000
45197,45197,27,4,24,1,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
45198,45198,63,43,7,4,0,1,3,5,1,0,99999,0,10000,2,3,4,6,4,1,2,52,94, 50000+.
45199,45199,30,19,36,7,0,1,3,5,1,0,0,0,0,2,3,4,4,4,0,2,40,94,-50000
45200,45200,78,0,0,15,0,4,3,1,0,0,0,0,0,5,1,4,0,1,0,2,0,94,-50000
45201,45201,17,0,0,14,0,0,3,5,1,4,0,0,0,3,22,0,2,4,0,2,30,95,-50000
45202,45202,54,45,11,4,0,1,3,5,1,5,3908,0,0,2,3,4,1,4,0,2,52,95,-50000
45203,45203,28,9,41,7,0,1,3,5,1,1,0,0,0,5,3,4,0,4,0,2,0,95,-50000
45204,45204,64,29,2,10,0,1,3,5,1,0,0,0,0,2,3,4,4,4,0,2,52,94, 50000+.
45205,45205,7,0,0,3,0,0,3,3,0,0,0,0,0,5,16,3,0,4,0,0,0,94,-50000
45206,45206,29,0,0,10,0,1,4,5,0,4,0,0,0,2,32,7,0,1,0,2,0,95,-50000
45207,45207,68,0,0,1,0,1,1,6,0,4,0,0,0,0,32,7,0,3,0,2,0,95,-50000
45208,45208,40,33,2,7,0,5,3,5,1,0,0,1564,0,3,31,5,2,1,0,2,52,94, 50000+.
45209,45209,59,33,19,10,0,1,3,5,0,0,0,0,0,2,32,7,1,4,0,2,52,94,-50000
45210,45210,54,42,7,4,0,1,3,5,1,5,0,0,0,2,3,4,1,4,2,2,52,95,-50000
45211,45211,43,35,2,7,0,6,3,5,0,2,0,0,0,1,33,6,3,4,0,2,52,95,-50000
45212,45212,29,16,4,1,0,1,3,5,1,5,5013,0,0,2,3,4,6,4,0,2,52,95,-50000
